TVS瞬变抑制二极管,4
GTR,17
IPM,39
肖特基二极管模块,3
霍尔元件,76
HER二极管,3
聚脂电容,4
贴片桥,3
快恢复整流二极管,5
高效整流二极管,8
ESD保护器件,5
超快速二极管,5
小信号开关二极管,3
发电机整流器,3
发电机调节器,11
chips,3
heatsink,3
军工,15
电子整流器,29
超快恢复整流二极管,4
氧化锌压敏电阻,4
快恢复二极管模块,3
晶闸管调整器,3
汽车电子配件,15
三社可控硅,7
西门康可控硅,7
IXYS,14
肖特基二级管,4
稳压二级管,3
光耦817,6
触发管,11
圆桥,5
扁桥,5
方桥,6
高压整流硅堆,3
单向可控硅,14
双向可控硅,21
整流桥系列,3
功率半导体模块,4
电子控制器,9
太阳能灯串控制器,3
太阳能草坪灯控制器,4
灯饰线路板,3
LED灯板,35
太阳能滴胶板,51
DIP,61
固态调压器,18
可控模块,7
KB0,16
TVS二极管,16
工业摄象机,3
红色激光笔,6
红光模组,12
圆球,63
棒镜,7
滤光镜,8
激光透镜,8
家用美容仪,5
激光防护眼镜,11
激光,63
红外接收头,45
SMD系列,13
LED日光管,213
发光二极管（LED）,3
大功率发光二极管,16
大功率LED台灯,7
雕版机,3
迷你舞台灯,8
消费类产品,4
光敏接收管,15
数据传输,6
硅光电池,37
UVLED,11
激光礼品,5
laser,7
LED外延片,4
大功率激光器,7
光电元件,19
高频微波器件,4
霍尔传感器,75
晶闸管智能模块,3
大功率固态继电器,4
氧化铝陶瓷基片,7
陶瓷板,44
电力电子模块,4
LED红光,3
半导体激光器,25
固体激光器,5
光纤耦合激光器,4
一字线激光模组,4
点光源,177
线光源,4
红外线定位灯,3
钢字模,4
自动切脚机,11
大功率发光管,8
自动机,14
LED珠宝柜台灯,20
硬灯条,42
放大器IC,14
数字IC,6
开关IC,4
模拟IC,3
整流二极管1N4007,3
高压整流二极管,3
金膜电阻,16
高压瓷片,5
金属膜,13
安规陶瓷电容器,4
模拟开关,4
红外发射器,4
接收模组,4
光耦合器,10
固体继电器,13
光学传感器,616
整流子,13
OB2263,3
OB2269,3
HT1381,3
HT1380,3
涤纶,179
普通整流二极管,5
贴片二三极管,52
GTO,3
晶闸管模块,17
LL4148,5
M7,4
M4,6
M1,7
集成线路,3
LM,6
MC,15
NE,3
UC,3
稳压管二极管,3
贴片整流桥,4
扩散片,19
IN4007,10
DB3,11
IN5819,5
二级管,30
普通晶闸管,10
IPM智能模块,3
三相桥,13
场效应管(MOSFET),3
复位IC,15
小信号肖特基二极管,6
功率电感,125
高频三极管,12
节能灯系列,18
MOSFET场效应管,12
SONIX,7
接口电路,6
桥式整流桥,7
MB,8
DB,23
GBL,5
KBPC,4
桥,12
TO-3P,10
DF,4
MBR,6
导电胶条,43
碳膜板,8
电子计算器,40
可控硅触发板,16
MDQ,5
电焊机模块,6
KK快速晶闸管,5
KP普通晶闸管,4
电力半导体模块,8
ZP普通整流管,4
光耦系列,6
智能模块,16
电力电子散热器,5
断路器系列,6
接触器系列,8
继电器系列,17
线卡系列,3
仪器仪表系列,8
L7,6
电磁铁系列,3
信号灯系列,6
墙壁开关系列,3
整流器系列,4
高压整流桥,4
倍压模块,13
石英晶振,62
陶瓷晶振,29
晶振片,11
TO263,3
东芝模块,5
西门康IGBT,8
快速熔断器,25
西门子IGBT,5
EUPEC模块,6
ABB模块,3
三菱IGBT模块,6
富士模块,8
三社模块,7
驱动模块,5
英飞凌IGBT,5
安规电容器,13
贴片电阻电容,17
TOP,5
英飞凌,17
VISHAY,34
贴片元器件,7
压敏,19
高压变频器,15
艾默生,19
三肯,3
光敏管,23
光电器件,27
半导体器件,13
霍尔器件,4
干簧继电器,25
霍尔电流传感器,22
霍尔接近开关,10
红外热释,3
功率器件,9
磁芯材料,6
BTA41-800B,3
双向晶闸管,4
快速晶闸管,6
组件,28
可控硅整流器,17
保险电阻,19
大功率可控硅,3
快速恢复二极管,3
节能灯配件,32
电焊机配件,26
开关电源配件,5
电视机配件,287
达林顿晶体管,3
塑封二极管,4
半导体元器件,10
快恢复整流管,3
塑胶骨架,5
各种电感,4
二,三极管,7
高低频变压器,49
晶片,10
晶粒,3
PPTC,18
黄铜线,44
紫铜线,20
镀锡铜线,78
变压器插针,5
MR16插针,5
裸铜线,66
LED灯脚,3
插针线,4
PCB板跳线,3
AT,8
MAXIN,6
MURATA,18
SMD二三极管,9
KP晶闸管,3
亿光,7
MDT,3
电阻电容电感,6
大功率继电器,208
开关等,5
AD16信号灯,3
电吹风开关,8
铅酸蓄电池充电器,4
脉冲开关,5
贴片高压电容,10
霍尔电压传感器,9
直流漏电流传感器,4
电流变送器,35
电压变送器,28
端子压接模,4
网络接插件,9
拔码开关,16
21针插座,4
SD卡座,81
HDMI插座,12
贴片插座,4
纽子开关,16
漏电开关,67
凸轮开关,15
双电源切换开关,18
LED贴片发光管,3
SMD电阻,9
导热材料,64
INFINEON,27
IDT,14
槽型光电开关,5
红外数据传输器,3
气体传感器,151
红外遥控IC,7
声表谐振器,19
声表滤波器,21
贴片二,13
LED电源驱动IC,6
红外线对管,3
光纤传感器,70
数据传输器,8
微调电位器,27
收音模块,12
MP3塑胶外壳,3
直插二极管,14
瞬变管,5
LED照明驱动IC,4
制动单元,39
波纹电阻,21
铝壳电阻,77
功率电阻箱,4
功率电阻柜,5
进出线电抗器,4
串联电抗器,24
滤波电抗器,27
直流电抗器,15
直流滤波器,5
二极管引线,3
铁镍合金,13
可控硅调功器,7
可控硅调压器,9
电子元件等,5
霍尔,12
专用集成电路,5
单相变压器,29
UPS变压器,14
火花机变压器,5
特种变压器,66
三相交流电抗器,3
单相隔离变压器,6
LED电源变压器,10
纯绿,5
EAO,4
LED点光源,420
护拦管,13
彩泡,4
软磁铁氧体,16
锰锌铁氧体,6
工字型电感,39
电波钟线圈,3
自粘线圈,41
R型电源变压器,3
脉冲变压器,271
开关变压器,29
焊接变压器,8
交流电抗器,4
快熔,3
场效应模块,4
数字晶体管,4
EI型变压器,33
CD型变压器,20
磁芯变压器,3
O型变压器,3
扼流线圈,15
三相电源变压器,3
贴片压敏电阻,15
电阻型保险丝,6
贴片功率电感,41
TDK电感,9
EMI滤波器,20
电子定时器,12
慢回弹海绵,130
普通海绵,29
异形海绵,21
定型海绵,16
防静电海绵,52
高阻燃海绵,8
贴片电位器,11
三星电容,14
锂电池保护IC,6
黑色指套,3
防滑指套,9
铜板,213
隔离柱,41
线上开关,54
电力金具,323
线路金具,63
变电金具,13
接续金具,12
设备金具,8
电站金具,19
金属接头,83
尼龙接头,24
锌合金接头,13
填料函,22
变径头,6
多孔接头,3
日式填料函,3
防爆填料函,10
塑料接头,64
不锈钢软管接头,5
高压尼龙管,5
平包塑金属软管,10
霍尔开关,64
光幕开关,6
模拟量开关,4
传感器连接器,16
FFC扁平排线,8
IDC排线,6
数码相框连接器,3
高压插座,4
数据传输线,7
线对板连接器,9
LVDS连接线,5
玻璃封装,3
PCB接线端子,15
免螺丝接线端子,12
导轨式接线端子,4
固定式接线端子,3
固定片,16
D-SUB转接头,3
D-SUB连接器,20
UK接线端子,15
TC接线端子,5
SAK接线端子,9
消防应急灯具,15
劳士应急灯,4
公牛排插,6
各种接线端子,7
接插件端子,7
接地端子,14
冲件加工,51
各种护套,3
连接器端子,29
端子座,4
欧式端子,11
塑料端子,5
数显时间继电器,13
喇叭端子板,4
端子板,22
菲尼克斯接线端子,5
压接端子,4
磁力起动器,31
绝缘护套,27
高低压电器及配件,9
NJD接线端子,3
风机系列,24
UK系列,5
JF5系列,4
导轨系列,4
镇流器端子,3
设备线夹,25
电缆金具,18
DTL铜铝接线端子,3
DT铜接线端子,5
JTL铜铝接线夹,3
GT铜接线管,3
JB铝并沟线夹,4
SLG铜铝设备线夹,4
TB,9
TD,12
UK,10
SAK,5
JF5,5
PE扎带,13
无芯扎带,15
铁扎带,3
超细电子线,4
大电流接线端子,12
X3,4
微动,10
VDE线,4
UL线,20
电表接线端子,4
联接器,10
菲尼克斯端子,9
TK,3
母线伸缩节,11
导电带,20
电脑连接器,109
闭端端子,40
电源线扣,112
公母插,11
防水线,104
护栏管插头,5
后接线,3
分线器,12
T三通连接器,3
网络连接器,22
RJ45网络连接器,11
DC线,237
防水电源线,14
防水信号线,4
LED连接器,17
connector,13
IC座,19
PLCC,40
BOXHEADER,4
欧式连接器,3
DIN41612,6
PC104,5
DC3,3
电气配件,42
DS端子,3
缠饶管,3
零地排,7
铜接线端子,30
铜条,20
刺破式连接器,4
孔座针座胶壳,3
条型连接器,13
IC插座,238
插座式接线端子,4
防水航空插头,5
FPC/FFC,10
线号管,10
拨开式线槽,3
活用护线套,12
走线槽,13
扣式结束带,6
电线固定夹,6
塑料波纹管及接头,3
铜线鼻子,4
包装网袋,12
塑胶灯头,6
电木灯头,8
节能灯座,4
护线套,30
熔断器座,7
整流电源,15
电源座,10
PLCC插座,7
排针排母,95
圆孔PIN,3
显像管管座,5
插口,4
连接端子,27
针座,57
配电箱面板,3
TD28等电位,7
多媒体信息箱,90
光纤面板,61
F10辅助开关,4
特种瓷件,3
接线帽,30
瓷管,33
石英灯头,4
灰排线,68
磁头线,4
彩虹线,7
PVC线仔,3
线材加工,40
电脑连接线,153
0.8刺破连接器,4
USB连接器,1527
板对板连接器,46
汽车接插件,102
端子接插件,24
手机连接器,1057
AMP连接器,48
WAFER,34
IC脚座,5
電腦周邊連接線,3
连接器.接插件,3
圆孔IC插座,5
CPU保护座,4
PGA插座,4
HSG,7
塑胶注塑,42
ICSocket,5
IC圆孔插座,3
JAE,33
molex,7
連接器,21
各类开关,14
红外遥控接收头,4
各类连接器,8
排座,6
免螺丝式端子,3
保险座接线端子,3
美式,10
日式接线端子,4
BoxHeader,3
USBConnector,3
FPCConnector,4
Jack,3
MINIDIN,48
HDMIConnector,3
DVIConnector,3
線材,3
HOUSING,20
特殊连接器,6
多合一卡座,6
电池连接器,36
FFC/FPC连接器,13
FFC软排线,16
排针/排母,10
简牛/牛角,7
IDC/DIP,5
短路帽,20
MINIUSB,58
usb连接器,5
简易牛角,18
板对板,25
其他连接器,879
PCB端子,14
牛角插座,10
FC连接器,3
PLCC系列,5
IDC系列,6
白色连接器系列,3
DIN,14
AC座,5
塑胶五金,28
五金端子,51
测试座,23
57系列,5
金属电缆防水接头,21
黄铜塞帽,4
铜制电缆接头,4
金属电缆接头,15
金属防水接头,17
船用填料函,7
接头转换器,3
跌落式熔断器,98
真空断路器,168
悬垂线夹,17
并沟线夹,11
绝缘金具,9
令克棒,15
防雷金具,16
接地棒,55
故障指示器,26
各类线材,20
AV,21
电线电缆附件,6
电力配件,41
路灯配电盒,3
穿刺线夹,34
绝缘护罩,6
H型线夹,3
C型线夹,5
金属铸造,15
啤酒机,25
冰酒机,5
多功能应急灯,9
ul电源线,3
pvc塑料,8
各种连接线,13
汽车信号灯,5
角灯,622
交通警示牌,3
拖车灯,4
TYCO/AMP,9
冷压,4
全自动端子机,62
剥皮打端机,7
小金刚,32
同轴线剥皮机,8
全自动端子压着机,13
自动端子机,12
电子线缆,10
多芯线,55
平行线,27
各类端子,3
家电线束,28
电器线束,12
模片,4
电磁开关,28
IEI,4
BUSSMANN,12
OKI,12
音响线,153
汽车配线,21
VDE电线,12
VDE插头,7
车用线束,4
仪表加工,23
插头配件,26
插簧端子,3
水晶头,331
连接线束,19
品牌连接器,10
塑胶五金制品,12
MOLEX连接器,51
端子件,4
引线脚,6
光伏连接器,27
顶棚,6
汽车挡泥板,23
铜鼻子,23
接地铜排,26
电线束,10
摩托车线束,18
线束护套,15
空调线束,12
光伏,9
线束管,5
线束组件,6
红黑并线,4
HDMISERIES,3
SATA线,42
射频线,32
尼龙电缆固定头,19
点烟器插头,19
电源排插,5
PDU,33
插销式扎带,7
电源设备,20
耐高温线缆,5
防水插座,31
组合插座箱,21
防水插座箱,6
低压电箱,3
工业插座箱,6
电缆分支箱,48
通用继电器,31
电磁继电器,57
磁保持继电器,33
电缆组件,22
转接器,21
1007电子线,23
1571电子线,12
1015电子线,21
1061电子线,8
无卤并线,3
邻苯二甲酸二环己酯,3
扎带枪,14
配线器材,97
低压电器配件,14
terminalblock,4
太阳能光伏接线盒,17
热镀锌,59
HDMI母座,10
SATA,122
简牛牛角,5
YAZAKI连接器,3
KET连接器,16
OEG继电器,11
AXICOM继电器,4
P&,3
SCHRACK继电器,4
音频,1404
射频,9
RCA,63
L9,6
SMA,53
TNC,36
L16,3
SL16,3
F头,59
BNC连接器,21
RCA连接器,5
TNC连接器,7
SMA连接器,8
F连接器,4
SMB连接器,7
工业电连接器,4
密封箱,19
航空插,37
防水箱,40
消磁线圈,5
防水电缆接头,21
矩形连接器,200
圆形连接器,337
连接条,5
电池端子,4
蓄电池端子,4
电源端子,3
电镀锡,13
3.5插头,6
3.5插针,4
音频视频插头,9
微型连接器,3
自控产品,8
手机转轴,27
笔帽,3
金属连接器,9
电缆线材,6
防水接插件,12
防水公母接头,3
LED防水接头,4
LED防水插头,11
LED防水连接器,7
AC插头,27
电线端子,3
波动开关,13
航空接插件,7
航插,3
卡侬插头,7
片形裸端头,3
母全绝缘接头,3
子弹形公预绝缘接头,3
香蕉插头,43
印刷板连接器,270
空中接头,4
绝缘端子,32
铜料,14
伺服电机连接器,3
玻璃烧结,7
TYCO,19
铜管端子,9
大电流连接器,15
精密冲压,12
电源线束,3
快速插头,8
Fischer连接器,6
快速连接器,30
连续端子,19
汽车保险片,15
圆形裸端头,11
叉形裸端头,10
欧式管形端子,3
尼龙端子,5
蓄电池接头,3
pin针,7
导针,18
四方针,21
U形针,6
T针,11
工字头针,3
LED导针,10
针脚,4
方PIN,5
切断线,5
连接器插针,11
异形针,9
CP线,23
RCA莲花头,20
LED防水线,13
汽车音响连接线,3
百通电缆,4
航空插件,15
GX,5
精密塑料件,6
模具开发制造,41
LED防水连接线,3
RJ45网络防水连接器,6
IP68防水连接器,4
工业防水连接器,3
圆型连接器,4
重载工业连接器,4
防水密封箱,7
音视频连接器,17
SCART,12
加工塑件,3
TV插头,5
DC头,35
DC插,4
鱼夹,34
香蕉插,18
SCARTCABLE,4
音视频线缆,7
CATV配件,3
RCACABLE,5
网络跳线,76
电瓶端子,3
电瓶连接器,3
电瓶接头,9
拨盘电位器,8
音量电位器,5
碳膜电位器,23
雪茄头,7
麦克风插头,5
电源插座系列,5
轻触开关系列,17
直键开关系列,4
各种元器件,4
电视插座,9
锷鱼夹,9
PCB插座,129
RF系列,3
线鼻子,6
低压线,3
马达线,11
铜片,68
线尾,4
小线,5
保险片,30
F头连接器,4
CONNECTOR,15
DVD连接器,3
IEC连接器,5
5*20,4
6*30,3
UL电线,27
DC插头线,33
音箱线,56
五金小件,5
电源转换插头,6
点烟器头,3
点烟器座,7
测试笔,6
有线电视分配器,10
RCA插头插座,3
DC插头插座,9
金属挂钩,48
背带夹,7
钢丝线,21
手袋较,10
排插线,8
汽车节油器,26
可调电位器,27
转换接头,21
电源插头插座,4
电话机插头插座,3
SMB,32
MCX,36
MMCX,27
N,36
UHF,14
3.5,5
2.5,5
6.35,4
音频转换线,4
电视连接线,3
喇叭线,87
充电器弹片,9
电线夹,7
灯具开关,8
起动机转子,6
电木手柄,11
太阳能接线盒,32
太阳能连接器,16
光伏接线盒,22
光伏产品,15
组件接线盒,4
组件连接器,3
BOX,5
太阳能连接装置,4
航模配件,13
模型配件,23
XT60,6
表笔,11
测试钩,8
硅胶线电子线,3
接插件连接器,7
精密五金配件,28
铝件,108
车制件,21
Ｓ端子,4
扎带系列,4
音频连接器,9
音响接线盒,3
模组线,7
灯串线,4
医疗连接器,7
测试针,49
铜柱,106
橡胶脚,10
手机充电转接头,14
手机充电线,39
平板电脑数据线,3
USB充电数据线,3
太阳能充电器转接头,3
射频连接器,37
应急充电器,379
其他充电器,312
太阳能天线,6
车用天线,5
环保烟灰缸,3
进口电池,11
进口电容,3
松下开关,11
三菱电池,13
移动充电器,46
手机应急充电器,51
太阳能应用,12
后备电源,37
太阳能电子产品,12
太阳能批发,3
诱蚊灯管,12
　,21
IC卡座,17
TF闪存卡,5
全彩LED,26
七彩LED,17
食人鱼LED,40
灯饰用LED,3
手机马达配件,6
电视机管座,3
注塑塑料件,3
加工线束,5
检测开关,21
DV转轴,5
便携式DVD转轴,4
大功率LED光源,34
电量传感器,7
耳机插口,6
molex连接器,11
莫仕连接器,3
HTC手机配件,16
USB连接线,101
鼠标伸缩线,12
U充,3
万能充电器,134
连线猫,8
高频连接器,9
记忆卡座,3
塑膠模具,8
Housing,11
手机接插件,4
IEEE1394,36
PHONEJACK,10
SIMCARD,8
BOARDTOBOARD,4
大DIN插座,5
HDMI连接器,50
片容,6
片阻,6
sim卡座,7
精密连接器,20
FFC/FPC,10
SFP连接器,6
LCD连接线,7
电缆索头,7
压线头,3
金属弹片,23
VGA插座,8
cable,12
PINHEADER,7
电脑接插件,14
TERMINAL,7
DIDC,5
异型螺丝,16
电子五金件,50
灯具五金件,4
简牛,51
ECU,7
IC测试座,15
IC代烧录,7
烧录座,17
逻辑分析仪,26
编带机,18
数字示波器,36
转换座,3
DSW端子,6
6.35插口,13
PST外接线插座,5
数字电视天线,22
天线连接器,3
有线电视配件,7
射频连接线,3
用户线,16
射频同轴电缆组件,4
FME,10
I-PEX,8
阻抗转换器,3
射频电缆组件,3
光纤活动连接器,16
同轴连接器,67
富士通,12
微波器件,14
RG58,8
RG174,4
有线电视器材,42
五金元件,3
天线配件,28
音视频接头,4
GPIB线,4
手机测试卡,8
高频测试探针,3
HRS连接器,15
RCA系列,9
莲花头,9
BNC系列,15
音视频,6
其它未分类,214
SMA系列,14
7/16,3
接触头,5
耦合棒,5
TV系列,3
HDMI系列,49
RCA线,44
同轴电缆线,5
音视频接插件,15
复合线,8
内齿垫圈,9
开口垫圈,7
簧片,14
压盖,14
屏蔽环,5
C17300,3
C17200,13
铍青铜棒,3
铍铜棒,25
有线电视接插件,5
接收机,23
双向干线放大器,3
四氟活塞环,9
电力测试导线,10
光纤适配器,193
电缆盘,70
馈线头,4
查线通,5
电力测试导线包,3
高压试验电缆,7
大电流试验电缆,5
传感器配件,19
连接器配件,13
螺丝螺母,92
铁车件,14
DSUB,5
圆孔IC,3
CPCI连接器,3
RJ45连接器,12
SCSI连接器,10
ICSOCKET,4
DVI连接器,10
手机零件,7
接地片,14
SM,15
3.96,6
大四P,10
5557,3
XH2.54,3
PH2.0,5
五金车件,80
CNC车床件,37
首饰配件,57
插头五金配件,4
阳明,6
汽车保险丝,94
保险丝片,7
力特保险丝,9
汽车保险丝盒,7
汽车保险丝座,17
陶瓷保险丝,24
保险丝盒,44
网络变压器,35
RJ45插座,14
网络滤波器,13
电话机插座,8
RJ11插座,8
网络插座,27
进口接插件,11
欧姆龙开关,13
欧姆龙继电器,64
欧姆龙连接器,4
USB3.0,75
MICROUSB3.0,5
SCSI,30
MICROUSB,24
DCJACK,16
RJ45网络插座,5
PTC热敏电阻,33
高压玻璃釉电阻,5
线绕电阻器,17
水泥电阻器,12
金属膜电阻器,14
金属氧化膜电阻器,7
熔断电阻器,107
压敏电阻器,321
线缆连接器,6
USB3.0连接器,12
DVI系列,27
D-SUB系列,15
马口铁系列,4
MINIUSB连接器,5
电子报警器,8
FCI连接器,15
电气导轨,3
风扇过滤器,5
MINIHDMI线,6
高频接插件,3
iphone数据线,27
ipad充电器,12
ipad蓝牙键盘,13
ipad读卡器,8
DVI线,139
音频线视频线,7
OK线,25
环保电子线,6
JACK,8
SWITCH,4
HDMID,3
DisplayPort,9
DisplayPort线,5
LVDS,14
笔记本连接器,7
IBM,26
KVM,33
母座,21
SATA连接器,17
HDMICable,5
DVICable,8
数码相机连接器,3
游戏机插头,7
精密模具零件,8
读卡音箱,16
电脑散热垫,7
压铸五金,10
苹果插头,8
音视频连接线,38
警报线,10
麦克风线,26
TV线,13
天线插头插座,3
DC,46
3.5插口,8
DC座,15
视频插座,399
3.5插座,15
电脑鼠标,23
电脑键盘,48
MP3充电器,38
无铅锡丝,63
焊锡材料,22
无铅焊料,19
高温锡条,21
免洗锡线,8
SFP,18
SMD变压器,9
HDMI产品,4
能量调节器,4
接线鼻,21
电机用电刷,7
碳制品,7
配电开关控制设备,30
CP5611卡,9
DIN导轨,5
PLC可编程控制器,32
施迈赛,3
管状铆钉,10
紫铜毛细管,6
黄铜毛细管,4
医用管,6
防水插头插座,15
联结金具,5
可锻铸铁件,4
铁配件,20
DIP开关,8
美式转环,7
日式转环,4
别针,155
子弹头系列,7
天线接头,4
DCPLUG,4
RCAJACK,3
电子线加工,15
USBCable,4
电视插头,3
塑料壳,14
电容器外壳,6
电容外壳,5
9V电池线扣,3
电池连接片,17
9V电池盒,5
接地线,69
铜电刷线,9
平包塑软管,3
双扣管,6
镀锌钢带,32
电子线材,61
冷压钳,14
板对线连接器,3
音视频插座,12
精密连接器开发,3
设计和生产,3
Displayport,18
miniusb,4
microusb,4
数控车床件,32
不锈钢零件,37
弹簧式接线端子,7
2EDG接线端子,3
Connector,8
贝迪标签,3
TYCO继电器,6
HARTING连接器,3
AMPHENOL连接器,3
继电器座,9
继电器模组,9
电子手轮,44
五金接触片,8
防水头,11
手机插头,62
RJ45,46
RF,22
LED座,12
PC板间隔柱,21
圆体间隔柱,8
PC板导槽,9
排线固定座,3
隔离束线座,6
尼龙铆钉,33
IPOD连接器,9
PCB样板,3
PCB快板,3
CF卡座,12
三合一卡座,9
四合一卡座,8
绝缘套管,1768
PVC热缩管,39
硅胶套管,51
波纹套管,3
电力工具配件,3
机动绞磨机,5
手扶拖拉机,38
登杆脚扣,4
瓷砖定位片,4
圆型钢钉线卡,3
光纤产品,37
综合布线产品,49
网络服务器机柜,5
电话配线箱,12
各种转接头,19
研磨盘,15
光纤衰减器,42
光纤分路器,26
ODF配线架,18
光纤插芯,3
光纤冷接子,31
光纤快速链接器,3
束装尾纤,3
防水尾缆,18
光纤接续盒,17
光纤收发器,451
陶瓷插芯,29
可调衰减器,4
玻璃钢穿线器,7
穿管器,67
GPS面积测量仪,5
光纤熔接机,54
光源光功率计,4
光纤切割刀,32
电缆放线架,12
光纤剥线钳,12
测距望远镜,18
ODF光纤配线架,5
网络接口,13
面板类,3
工具类,20
信息面板,232
网络配线架,34
理线架,196
总配线架,18
信息模块,16
配线箱,34
光缆配线架,7
光缆配线箱,10
熔接盘,16
跳纤,3
光纤快速连接器,48
多媒体智能箱,9
家居布线箱,7
交换机模块,10
光分路箱,4
基业箱,41
布线箱,14
弱电箱,34
汽车电器配件,16
光纤光缆,59
光通信产品,7
光纤配线架,81
网络模块,68
多媒体盒,3
电信配件,5
电源避雷器,11
保安排,28
插排插座,3
电源延长线,7
PCBJACK,6
110跳线架,45
光纤盘,5
网络打线工具,4
MDF,26
FTTH,6
FTTX,3
网络通信产品,6
网络线缆,16
转换连接器,4
手机万能充电器,21
MP3/MP4充电器,13
电话检测仪器,3
点烟头母座连接器,3
电话/电脑防雷器,3
电话助响铃,7
可调式电话铃,3
电话分机保密器,4
电话连接线,4
曲线,15
手机车载充电器,16
BVV,10
PLC光分路器,11
光纤散件,14
跳线架,217
藕合器,10
电话分线盒,8
船型开关系列,13
通讯连接器,19
塑料五金加工,6
VGA连接线,32
HDMI连接线,60
SCSICABLE,5
1394CABLE,11
USB键盘,4
红外线适配器,20
USB硬盘盒,5
USB伸缩线,46
数据电缆,17
光纤系列,13
超五类,18
RJ11水晶头,4
1394连接线,10
鸭嘴跳线,6
六类跳线,6
四芯电话线,4
Keystone,3
网络面板,13
全热新风换气机,3
家居多媒体箱,3
电缆分线箱,10
1394系列,18
打印线,36
并口线,16
串口线,35
SCSI线,24
IEEE488线,3
分频器,76
RJ45水晶头,4
超五类配线架,6
六类配线架,5
超五类模块,10
六类模块,9
110配线架,7
24口配线架,5
光纤盒,23
电脑插座,16
RJ11,19
PLUG,5
RJ45+变压器,3
连接器开发,3
伴热电缆,24
电热地暖,3
光纤热缩管,28
宽带网络箱,12
数字配线架,38
光分路器,64
太阳能蓄电池,65
免维护铅酸蓄电池,28
深循环蓄电池,7
12V蓄电池,8
配套机箱,3
UPS蓄电池,37
彩灯配件,6
热收缩管,28
PVC塑胶地板,40
架空地板,10
活动地板,9
办公室地板,4
磁性地板,3
光纤连接器散件,22
光纤转接器,9
钣金制品,32
非标机械设备,19
钣金模具,13
日用五金制品,25
电话计费器,14
公话,4
计费器,4
IP,3
网络箱,16
楼道箱,10
电缆接线子,8
接续设备,143
各类模块,5
总配线架（柜）,5
数字配线架（柜）,4
光纤配线架（柜）,5
微波无源器件,4
汽车支架,9
电力柜,28
仪器仪表箱,37
电话箱,29
奶箱,4
钣金冲压,20
光纤回路器,3
电脑操作台,3
墙柜,13
电信箱,4
等周边产品,3
网络机箱,14
显示器支架,25
板金制作,5
无线电话,11
无线商话,15
ST散件,4
SC散件,3
FC散件,4
DVDRW,6
Laptop,4
UTP,6
FTP,6
馈线窗,23
机房走线架,5
LC散件,6
光纤适配器散件,11
转接适配器,4
光纤座,3
光纤线,69
2468排线,13
2651排线,9
T型插头,10
舵机线,5
汽车专用电线,3
来样开发,3
压接机,160
圆盘,68
冲压标准件,3
汽车端子,13
汽车大灯调节器,3
橡胶制品等,6
HDMI端子,3
HDMI外壳,10
AMP/TYCO,9
AMP端子,14
AMP接插件,9
MOLEX端子,6
MOLEX接插件,5
电声配件,61
高音喇叭,27
精密注塑加工,19
冰箱线束,5
工控线束,5
IEC,3
拉链开关,5
调光开关,39
齿轮开关,6
中途开关,3
跷板开关,31
笔管,20
激光手电筒,22
GSM天线,47
精密小五金,4
各种插座,5
点烟器配件,4
点烟器套筒,4
点烟器弹片,4
挂包架,20
猪胆扣,11
通用五金件,10
胶木加工,12
硬盘盒,59
工业以太网,3
特种照明,4
开关电源变压器,57
环型线圈,9
立式电感,19
磁环线圈,37
E型变压器,12
三相干式变压器,41
高频电源变压器,3
三相隔离变压器,20
火牛变压器,6
环型电感,27
Transformer,4
ADSL变压器,4
语音分离器,9
ADSLSPLITTER,4
非晶磁环,12
铁硅铝磁环,24
铁硅磁环,3
LED骨架,3
EE13,6
EE16,8
EE25,8
大功率电磁炉,31
大功率电磁灶,19
非晶电感,13
共模电感,102
磁放大器,8
零序电流互感器,36
漏电保护开关,14
差模电感,8
磁环变压器,4
坡莫合金,9
磷铜线,18
电子变压器骨架,7
SMD骨架,6
塑料骨架,24
BOBBIN骨架,3
变压器线架,3
低频变压器骨架,5
变压器胶芯,13
工字电感,183
锰锌铁氧体磁芯,7
DOWCORNING,6
NITTO,48
TESA,39
SEKISUI,5
半自动绕线机,3
全自动包胶带机,3
整脚机,15
高速绕线机,8
微电脑切带机,39
屏蔽铜箔,4
以太网变压器,3
电器外壳,44
环型铁芯,19
C型铁芯,13
超微晶,8
SMD磁芯,4
镀镍,71
绕线电感,45
工型电感,12
电源塑壳,3
C型变压器,16
灯饰变压器,6
大功率变压器,5
卷绕铁芯,4
环形电源变压器,8
poweradapter,3
acadapter,4
可调线圈,5
贴片线圈,7
固定电感器,4
UL变压器,4
车用充电器,8
工频变压器,13
吸顶音箱,9
耐压绝缘测试仪,8
元件切脚机,3
脱漆刀头,3
切线机,11
张力器,32
恒压变压器,107
磁饱和变压器,3
变压器系列,10
环形铁芯,16
灌封变压器,22
贴片变压器,10
逆变变压器,10
中频变压器,11
自藕变压器,36
电流电压互感器,8
各类电感线圈,3
软磁铁氧体磁芯,12
EE型磁芯,5
CNC绕线机,15
刹车器,31
線束,4
四方轴,5
裸端子,3
圆形裸端子,3
板金件,19
超短线,5
鸡眼撞钉,15
鸡眼铆钉,12
250端子,11
迷你扎带,4
扎丝,44
冷压接头,11
BK变压器,8
JBK变压器,5
整流变压器,79
行灯变压器,16
干式隔离变压器,4
三相干式隔离变压器,5
照明变压器,13
高低压成套,32
净化电源,21
